,ep_reward,avg_reward,steps
366,118.99063620180665,15.879315000180984,300
367,-140.90943285375178,14.174226726532419,300
368,162.02422550472028,16.27810858489257,300
369,81.13321754443358,17.322151243621647,300
370,49.94817993099207,17.749991063031057,300
371,128.07703178940284,18.398478221018923,300
372,71.12407789968658,18.97085085334226,300
373,123.96461724376707,19.72866956611184,300
374,116.10418693139233,21.15828722668948,300
375,117.2962937786707,21.927697731111667,300
376,-56.03930462259515,21.062005124361043,300
377,5.971452306011344,20.42423719870046,134
378,34.374774413899175,20.631545309856406,300
379,144.11959676635712,22.155926421829985,300
380,104.84160363638158,22.99401579959835,300
381,-19.91170861557177,22.98763650929279,115
382,109.43057488058243,24.251032985671,300
383,88.79946204036924,25.265995495473234,300
384,-1.4022363107204114,24.56644881798261,300
385,106.70941759545607,25.871012441505016,300
386,-203.89396563456097,23.753952550940042,212
387,101.18399027581626,27.916438247757345,300
388,-58.566646729540615,27.146484014899784,300
389,-171.69582307327556,24.046832148402018,107
390,104.74702513575659,24.51821272530507,300
391,95.36042906681493,25.738732085442592,300
392,-185.53924848039603,23.49677118566045,244
393,-1.3556255914902238,23.95164326022449,125
394,60.04762054892629,23.130234823528387,300
395,26.130680667671513,22.53057679384772,114
396,-6.477067382630722,22.518868798450953,107
397,81.97366936839137,22.449368897292466,300
398,77.1571676381307,22.727497040086053,300
399,61.14163133554865,22.846497172339333,300
400,-19.05747950566372,21.652134227649785,300
401,48.78267567264908,22.0317885923459,114
402,8.142946147533195,22.578012270414188,131
403,60.37745637443359,23.324839896302937,142
404,40.61341355236368,24.807315998955,121
405,52.14318935531839,25.803844103349878,300
406,10.971393318407266,26.13541489221716,97
407,-29.326531840707318,25.180180117155487,114
408,11.416699811656343,24.797234844258973,148
409,103.35058045968827,27.548730836851846,300
410,18.16685971349385,27.499132232950018,125
411,3.3502269957583337,27.85773670972843,138
412,-146.48611030779705,26.53470128497294,281
413,52.95986373926373,27.055203652264755,300
414,89.90433238586476,28.66715797400543,300
415,7.731063687880521,29.288449332548357,111
416,9.916042858331593,29.20574974904048,116
